Name,Address,Phone,Email,URL
HappyChef/Gourmet Kebab,N/A,044 201 26 86,info@happy-chef.ch,https://www.local.ch/en/d/zurich/8002/restaurant/happychef-gourmet-kebab-3xIZDePn4YV6LGUBYwqGnA
BarMünster,N/A,044 261 60 61*,info@barmuenster.ch,https://www.local.ch/en/d/zurich/8001/restaurant/barmuenster-XgTc-SuFym6jqgvXhEoXFg
Brasserie Spirgarten,N/A,044 438 15 55*,brasserie@spirigarten.ch,https://www.local.ch/en/d/zurich/8048/restaurant/brasserie-spirgarten-GQZtd69tqdnhrc0_GYJdpA
Züri Bistro HB,N/A,043 811 75 77*,team@zueribistro.ch,https://www.local.ch/en/d/zurich/8001/restaurant/zueri-bistro-hb-HiJwYgGNkplp2ri-tTWDRA
Cafe Kornsilo,N/A,044 389 90 67*,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/cafe-kornsilo-k-mRJlSxUkTmw0cgJIZCbA
Oishii Sushi & Grill Zürich,N/A,044 261 99 88,info@oishii-zuerich.ch,https://www.local.ch/en/d/zurich/8008/restaurant/oishii-sushi-grill-zuerich-vAtuwB3bMJVdYNc7lQXF5A
Imbiss Riviera,N/A,044 262 33 87,info@imbiss-riviera.ch,https://www.local.ch/en/d/zurich/8008/restaurant/imbiss-riviera-FZ8apve1S3xjkVynGTRAqA
Thai Food Corner GmbH,N/A,044 291 01 21,thaifoodcorner@hotmail.com,https://www.local.ch/en/d/zurich/8004/restaurant/thai-food-corner-gmbh-oySI8PI9xzE4DwMxhQQ3kg
Ristorante Pergola GmbH,N/A,044 241 12 21,kontakt@ristorantepergola.ch,https://www.local.ch/en/d/zurich/8004/restaurant/ristorante-pergola-gmbh-466z07I-U5kOXYMeQjueWw
Andorra Bar GmbH,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/andorra-bar-gmbh-IOWTFtTJe_ZkJqSHgL0R9g
Astra Kitchen & Bar,N/A,044 544 00 73*,astra@astra-kitchenbar.ch,https://www.local.ch/en/d/zurich/8001/restaurant/astra-kitchen-bar-Xrzcd_fzchn0y1nhORnXNQ
Poushe Strudelhause,N/A,044 555 84 75,info@poushe.ch,https://www.local.ch/en/d/zurich/8002/restaurant/poushe-strudelhause-SlNbJVSrAeqsaedT3sUggw
Aperobar Freude,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/aperobar-freude-_ENt6NS4KxaoHC3b_LuyTw
4Leoni Siracusa,N/A,043 322 04 34,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/4leoni-siracusa-axrgkW_TqpoKlSTvcYninw
Palestine Grill,N/A,044 291 00 24,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/palestine-grill-TW7wWFQI0P1X-dzxTkNWfQ
Restaurant Pizza Züri,N/A,044 492 82 82*,info@pizzazueri.ch,https://www.local.ch/en/d/zurich/8048/restaurant/restaurant-pizza-zueri-5A-dhdQR4Tw_1vw1eXv0iw
Cafeteria KS Wiedikon,N/A,044 457 71 31*,N/A,https://www.local.ch/en/d/zurich/8003/restaurant/cafeteria-ks-wiedikon-7qYGdrw4aRZLGejLoBN2Uw
Restaurant Bürgli,N/A,044 309 20 01*,N/A,https://www.local.ch/en/d/zurich/8052/restaurant/restaurant-buergli-HjFjVoNlCasqYL5mcurs0g
La Piazzetta,N/A,044 211 13 13,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/la-piazzetta-ua7Z0vE9SdkgrEGY_oyncA
Hot Pasta AG,N/A,043 535 76 65*,info@hotpasta.ch,https://www.local.ch/en/d/zurich/8006/restaurant/hot-pasta-ag-CveqVhKXpGSvBxa1PYHLMA
AnaMiRa GmbH,N/A,044 463 90 90,N/A,https://www.local.ch/en/d/zurich/8045/restaurant/anamira-gmbh-eQ8tMVaNCwwJ_jOrNvGeRQ
dieci Pizza Kurier Zürich Binz-Wollishofen,N/A,044 482 65 65*,N/A,https://www.local.ch/en/d/zurich/8045/restaurant/dieci-pizza-kurier-zuerich-binz-wollishofen-n-BWhLnW_CQoV6fyxsJARg
Williams ButchersTable Bellevue,N/A,044 506 75 06*,bellevue@williamsbutcherstable.ch,https://www.local.ch/en/d/zurich/8001/restaurant/williams-butcherstable-bellevue-Jh7-KB9kNclA-a39dBTy8A
Toro Bar,N/A,044 291 52 55,info@torobar.com,https://www.local.ch/en/d/zurich/8004/restaurant/toro-bar-Ljf4h79bF0w712-1K1eOPQ
Hotel Helmhaus,N/A,044 266 95 95,info@helmhaus.ch,https://www.local.ch/en/d/zurich/8001/hotel/hotel-helmhaus-8EYengbV6eEare8ESwirHA
Bistro k2,N/A,044 444 26 66*,service@bymaag.ch,https://www.local.ch/en/d/zurich/8005/restaurant/bistro-k2-P8TtoPdk31hqKWgiKdC2wQ
Malabar Restaurant,N/A,044 311 31 17,info@malabar-restaurant.ch,https://www.local.ch/en/d/zurich/8050/restaurant/malabar-restaurant--Z4Fa8aRX1_K1ywRlytgRg
Ristorante Pizzeria Don Emilio,N/A,044 322 11 50,N/A,https://www.local.ch/en/d/zurich/8051/restaurant/ristorante-pizzeria-don-emilio-SDTb-wE1gBaeBXuSCv3qZw
Central Garten,N/A,044 256 56 56*,restaurant@central.ch,https://www.local.ch/en/d/zurich/8001/restaurant/central-garten-yKjCyYM7-3-UGFf8bfx_jg
HONGXI  TAPAS Zurich,N/A,043 549 20 20*,welcome@hongxi-restaurants.ch,https://www.local.ch/en/d/zurich/8004/restaurant/hongxi-tapas-zurich-sJ5W3ik7dxJxaQlMSweSJQ
Restaurant Mesob,N/A,043 960 02 51*,info@mesob-restaurant.ch,https://www.local.ch/en/d/zurich/8003/bar/restaurant-mesob-s2DtnBPMcl75npBt6KUrMA
Bubblish Bubbletea,N/A,079 433 12 82,hello@bubblish.ch,https://www.local.ch/en/d/zurich/8008/restaurant/bubblish-bubbletea-1mIh5wra_4Kbu0G3oTCzgg
Cafe Presse Club,N/A,044 211 80 40,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/cafe-presse-club-0dmLcpHNerR8vnrHFRoxTQ
Casco Viejo,N/A,044 260 82 11,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/casco-viejo-nK9tVWe6dw14uf6lALSxKg
Haus zum Rüden,N/A,044 261 95 66*,info@hauszumrueden.ch,https://www.local.ch/en/d/zurich/8001/restaurant/haus-zum-rueden-Oa6kYaTnBRVxTZZ6gNiOQA
The Lion Pub Zürich,N/A,043 888 66 69,info@thelion.ch,https://www.local.ch/en/d/zurich/8001/restaurant/the-lion-pub-zuerich-3tQXdewHD8LnKysQXqphZw
Restaurant Wöschi,N/A,043 243 18 89,info@woeschi.ch,https://www.local.ch/en/d/zurich/8038/restaurant/restaurant-woeschi-kDAvNGVLFRzf3CuDyJbCaA
Domino's Pizza,N/A,0844 42 42 42,N/A,https://www.local.ch/en/d/zurich/8048/restaurant/domino-s-pizza--mr-VmD5Gx36ZCiMqotBvw
Exer Gastronomie GmbH,N/A,044 242 52 12,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/exer-gastronomie-gmbh-gfYcLy5JbtPiUQKRBImiNw
l'aperitivo Don Leone,N/A,043 243 31 43*,info@donleone.ch,https://www.local.ch/en/d/zurich/8004/restaurant/l-aperitivo-don-leone-p76wU64KGjahBi5Q_XFRPg
Restaurant Red Rose,N/A,043 233 53 23*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-red-rose-ut_4HvXG8fzsr349ENUCtA
Chastablick,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/chastablick-ibKDmPO59QQqtb09yCoCdQ
Yardbird Southern Fried Chicken,N/A,044 342 30 00,info@yardbird.ch,https://www.local.ch/en/d/zurich/8003/restaurant/yardbird-southern-fried-chicken-Q7OGLFTKZdR1A1EekrxGPA
Brick Bar,N/A,044 241 20 00,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/brick-bar-9vq7YBkdVCdj8GIZPbxB4A
Asia Garden Langstrasse,N/A,043 243 30 52*,info@asiagardenzh.ch,https://www.local.ch/en/d/zurich/8004/restaurant/asia-garden-langstrasse-pR2cmmi6KZv5ZUx8976l2Q
DUNE SHISHA CLUB,N/A,043 366 90 66*,info@dunelounge.ch,https://www.local.ch/en/d/zurich/8005/restaurant/dune-shisha-club-NkxOMDCIv70jOeGzHchOhw
Yooji’s,N/A,044 576 91 11,passage@yoojis.ch,https://www.local.ch/en/d/zurich/8001/restaurant/yoojis-BE_gvcDDn3JFWeCJST9KuA
Winter Garte Europaallee Zürich,N/A,044 500 96 46,kontakt@fondue-chalet.ch,https://www.local.ch/en/d/zurich/8004/restaurant/winter-garte-europaallee-zuerich-4JEjO6VdvA7qCAraIffdIA
Zum Husli,N/A,044 482 01 00,info@zumhuesli.ch,https://www.local.ch/en/d/zurich/8041/restaurant/zum-husli-01lRRd9d8Q9dmAbFEUlgNQ
Kraftwerk,N/A,079 817 07 03*,booking@kraftwerk.host,https://www.local.ch/en/d/zurich/8001/restaurant/kraftwerk-36diWUfVGP9cnv6_WARLKg
Restaurant Spitz,N/A,044 221 94 77,info@restaurantspitz.ch,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-spitz-7OqrJZsSMgO4GInyDOd_SQ
Confiserie Cafe Bauer,N/A,044 492 04 08,bauer@cafe-bauer.ch,https://www.local.ch/en/d/zurich/8003/restaurant/confiserie-cafe-bauer-97YU_Ll24wbtYgJyoSKs_w
Tavtai Mongolian Barbecue & Sushi,N/A,044 555 38 88,zuerich@tripinn-hotels.com,https://www.local.ch/en/d/zurich/8004/restaurant/tavtai-mongolian-barbecue-sushi-agLgi6LGouP3-7_Cz2nS6w
Vietnam Restaurant,N/A,044 514 50 00,info@spring-onion.ch,https://www.local.ch/en/d/zurich/8050/restaurant/vietnam-restaurant-k-1UVBm2XJZL_QIHJA2v_g
Bund 39,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bund-39-IY4Wt1jA4IB8PT59hkbbfg
Al Forno,N/A,044 251 65 77,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/al-forno-BI50PTuiJcEcyQfLQHxyuA
Delicias Latinas,N/A,043 534 13 92,deliciaslatinaszurich@hotmail.com,https://www.local.ch/en/d/zurich/8004/restaurant/delicias-latinas--O2dNERJCSIJjUrqPFWC1g
Ristorante 33,N/A,044 281 33 33,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/ristorante-33-Bjm0KMjBFqOLsXeRs2hkvQ
Brasserie Co Chin Chin,N/A,044 515 99 77,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/brasserie-co-chin-chin-jhy4rbjU8Of_8QyX8-i05w
4Leoni,N/A,076 642 36 70,info@4leoni.ch,https://www.local.ch/en/d/zurich/8005/restaurant/4leoni-JaSU_vrEdOla6t9uYSXQrQ
Residenz Restaurant,N/A,043 336 75 32*,N/A,https://www.local.ch/en/d/zurich/8048/restaurant/residenz-restaurant-s57-pvPZtvYaQNJ3q5zTOg
Toscano Ristorante,N/A,044 261 54 50,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/toscano-ristorante-7NIz1iPUU0uiynygz2NNhA
The Sacred mit Vegelateria,N/A,044 558 70 35,info@vegelateria.ch,https://www.local.ch/en/d/zurich/8004/restaurant/the-sacred-mit-vegelateria-_-uRjVZkC1rA0OxxTj8axA
Café-Bar Porta d'Oro,N/A,044 310 87 35,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/cafe-bar-porta-d-oro-NvuirXcSEVmqLEzd1uO0PA
Vittorio Vanini Swiss Chocolate Since 1871,N/A,044 221 96 36,info@vanini1871.ch,https://www.local.ch/en/d/zurich/8001/restaurant/vittorio-vanini-swiss-chocolate-since-1871-wzQGEGp6cCUNX0QY0bXVjw
Asia Style Cooking,N/A,043 243 30 52*,info@asczh.ch,https://www.local.ch/en/d/zurich/8004/restaurant/asia-style-cooking-YfgRhpSnKYR5Kz-kLWUU5g
Tacos Ramiro Y Macario,N/A,079 295 91 76*,info@elalebrije.ch,https://www.local.ch/en/d/zurich/8004/restaurant/tacos-ramiro-y-macario-4ZmJeZtC5toxnS6VHh3RzQ
Brisket Southern BBQ & Bar,N/A,044 241 20 20,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/brisket-southern-bbq-bar-v1aEzMNgiK9poJM1AFMkMw
Café Boy,N/A,044 240 40 24*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/cafe-boy-DDyaXt1NKG5dsZKzXlETsQ
Cue Café Restaurant & Lounge Bar,N/A,044 240 27 27,info@cuecafe.ch,https://www.local.ch/en/d/zurich/8001/restaurant/cue-cafe-restaurant-lounge-bar-9wHNoNTQwSQtZOU9f8OfKw
Restaurant Amia,N/A,044 888 80 04,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-amia-sPxf1Ioi3Utes5VfHpjgBA
Bar INCONTRO.,N/A,043 497 37 77,info@incontrobar.ch,https://www.local.ch/en/d/zurich/8001/restaurant/bar-incontro-ieipu2jtW_o-aTt9FPjleA
Bam Boo Take Away,N/A,044 542 10 41,bestellung@bam-boo.ch,https://www.local.ch/en/d/zurich/8004/restaurant/bam-boo-take-away-YUxU2KtKLe3gj4LjUuYo8w
Vrenelisgärtli,N/A,044 888 50 13,info@netstars.ch,https://www.local.ch/en/d/dietlikon/8305/restaurant/vrenelisgaertli-r4-y741oJEDSU4vuEGdufg
Restaurant Daniel H,N/A,044 241 41 78,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/restaurant-daniel-h-MUrt-qYQFLBJ4y4BD_Kd0g
castellan's,N/A,044 286 94 21*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/castellan-s-HzBsSNfzTqxgZpFrw-J-7g
Maison 33 Cafe & Bistro,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/maison-33-cafe-bistro-EqMrMxieuROr5IFvOhoWgg
Brauerei Steinfels,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/brauerei-steinfels-_2DOyNk5hMhblz9bBCc1Eg
YAMAS Bistro Wine Bar,N/A,044 501 00 20*,info@yamas.ch,https://www.local.ch/en/d/zurich/8004/restaurant/yamas-bistro-wine-bar-CFZFwgZexEHz2453doREow
'itos,N/A,N/A,www.itos@legends.ch,https://www.local.ch/en/d/zurich/8311/restaurant/itos-3PHK62yE89D9oIPEHMCfqA
Bagelboys Restaurant & Bakery,N/A,044 310 20 80*,info@bagelboys.ch,https://www.local.ch/en/d/zurich/8050/restaurant/bagelboys-restaurant-bakery-JqQmjYR50DOBzaJ3BMiVlg
Art 4 Bar - Music & Lounge,N/A,079 853 46 09,art4bar.zurich@gmail.com,https://www.local.ch/en/d/zurich/8004/restaurant/art-4-bar-music-lounge-FhmJ0m6HNx2pxS4fVhvfJg
Züri Bistro Milchbuck,N/A,043 811 75 78,team@zueribistro.ch,https://www.local.ch/en/d/zurich/8057/restaurant/zueri-bistro-milchbuck-ZJVP-NN2zksCoaOLZ8Pl0g
Ziegel oh Lac,N/A,044 481 62 42*,ziegel@rotefabrik.ch,https://www.local.ch/en/d/zurich/8038/restaurant/ziegel-oh-lac-l26hlj_63pI4i_ZXwvatpQ
Nordsee ShopVille,N/A,044 578 46 10,nordsee@nordsee.com,https://www.local.ch/en/d/zurich/8001/restaurant/nordsee-shopville-QD2qB7U-AuCIIHSzusnkOg
Filfl Restaurant,N/A,043 539 98 94*,reservation@filflrestaurant.ch,https://www.local.ch/en/d/zurich/8003/restaurant/filfl-restaurant-a0S4ZuVRZmc15JptDeRq8w
Restaurant Ländli Züri,N/A,044 269 69 22,N/A,https://www.local.ch/en/d/zurich/8008/restaurant/restaurant-laendli-zueri-Xkqvx2F1J3k4Mkd60p-RyA
Delhihouse Of Bestcurry Restaurant,N/A,044 241 35 41,preety.chowfla@gmail.com,https://www.local.ch/en/d/zurich/8004/restaurant/delhihouse-of-bestcurry-restaurant-5-P9gIOvOHHpu_wzRKPFhQ
Oskar Kowalski Bar Cafe,N/A,043 344 82 85,info@oskar-kowalski.ch,https://www.local.ch/en/d/zurich/8001/restaurant/oskar-kowalski-bar-cafe-V79wl8YLw2y7cs-jX88y8A
Celia,N/A,044 240 04 75,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/celia-qnFV4hLSuTCwvkns2vmmxw
Burgermeister,N/A,043 288 50 04,oerlikon@burger-meister.ch,https://www.local.ch/en/d/zurich/8050/restaurant/burgermeister-3KsYEGBiK6Khd7KBJVN2Pg
China Restaurant,N/A,044 202 09 33*,N/A,https://www.local.ch/en/d/zurich/8002/restaurant/china-restaurant-Fdk-tdjPb91hA6slsv-cqw
Bubblish,N/A,079 433 12 82,hello@bubblish.ch,https://www.local.ch/en/d/zurich/8008/restaurant/bubblish-tEivCHd5DtEmoyNatAe8OA
Cafeteria BS für Detailhandel - Niklausstrasse,N/A,044 368 27 21,N/A,https://www.local.ch/en/d/zurich/8006/restaurant/cafeteria-bs-fuer-detailhandel-niklausstrasse-ZuUbImxGu5VzqIBPaproZQ
Betriebsgenossenschaft Hallenbad Altstetten,N/A,044 431 77 44*,N/A,https://www.local.ch/en/d/zurich/8048/sauna/betriebsgenossenschaft-hallenbad-altstetten-K6jP1JMlJ_tGCrBLJEoRig
Eatalian,N/A,044 577 52 10*,N/A,https://www.local.ch/en/d/zurich/8037/restaurant/eatalian-YYI2lRFY94acTBmaCa1low
Osteria Santo Bevitore,N/A,044 242 61 61,ciao@osteria-santobevitore.ch,https://www.local.ch/en/d/zurich/8004/restaurant/osteria-santo-bevitore-aG3tzskmr52NeyEK1n409g
Restaurant Weisser Wind,N/A,044 250 59 77*,kontakt@weisserwind.ch,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-weisser-wind-nW2N5CZ0cjds5ngHstdQgA
Libanesisch Cèdre,N/A,044 241 42 72*,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/libanesisch-cedre-Tpt2CKmMxyU4OgEN00xIRQ
Restaurant Wolfbach,N/A,043 433 00 88*,info@wolfbach-zh.ch,https://www.local.ch/en/d/zurich/8032/restaurant/restaurant-wolfbach-SmB6y9tdQSz4otWysvhybg
The Garden Oerlikon,N/A,079 274 17 00,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/the-garden-oerlikon-nWwFi5hYo79E3-k-siMDAA
Osteria Borgo,N/A,044 252 08 70,info@osteria-borgo.ch,https://www.local.ch/en/d/zurich/8001/restaurant/osteria-borgo-gQwfZ_z4wwJM7_5GSXwjMA
Banh Mi Limmatladen,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/banh-mi-limmatladen-hC-mmW0U1az33SMqpcsKtQ
Casa Nostrana,N/A,044 482 00 90,N/A,https://www.local.ch/en/d/zurich/8038/restaurant/casa-nostrana-yMUHQoM75zodzwi5lL2glw
Igniv Zurich by Andreas Caminada,N/A,044 266 10 10*,culinary@marktgassehotel.ch,https://www.local.ch/en/d/zurich/8001/restaurant/igniv-zurich-by-andreas-caminada-X6-6GqDtUkshhqetEE8_kQ
Yooji's Bahnhofstrasse,N/A,044 212 12 25,bahnhofstrasse@yoojis.ch,https://www.local.ch/en/d/zurich/8001/restaurant/yooji-s-bahnhofstrasse-K99p2a8VJBMPTH27Uvc0Ow
Restaurant Börni's Baizli,N/A,044 310 31 18*,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/restaurant-boerni-s-baizli-VQ7LWGF9Uk4scSHnczoJMA
ETH Mensa Polyterrasse,N/A,044 632 62 00,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/eth-mensa-polyterrasse-X9YUS35UcK9u9cq669Zg_A
Dabó Smoothies,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8055/restaurant/dabo-smoothies-ph0VGmSPjHax_Xa4xtQO_A
Osteria da Biagio,N/A,044 341 00 76*,N/A,https://www.local.ch/en/d/zurich/8049/pizzeria/osteria-da-biagio-LTUcznib4XbdYeZ95N-pGw
Bernerhof,N/A,043 317 17 27,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/bernerhof-PAjBfPP9RXOEIBPBl0tvQQ
25hours Hotel Zürich West,N/A,044 577 25 25*,zuerichwest@25hours-hotels.com,https://www.local.ch/en/d/zurich/8005/restaurant/25hours-hotel-zuerich-west-7MxE3WGKmZo8yWmqlGLtmw
Stadthalle-Garage GmbH carXpert,N/A,044 241 77 66*,info@autoecker.ch,https://www.local.ch/en/d/zurich/8047/garage/stadthalle-garage-gmbh-carxpert-hIIe-PAbrKUXSqqkP4GjVg
Genovas Fine Food & Beverage,N/A,044 242 23 23,info@genovas.ch,https://www.local.ch/en/d/zurich/8003/restaurant/genovas-fine-food-beverage-ckuetyLZQJfhfF45W0s7_g
Restaurant Pizzeria Fantasia,N/A,043 443 95 25*,N/A,https://www.local.ch/en/d/zurich/8052/restaurant/restaurant-pizzeria-fantasia-ekqYaCmQ_di1-wWMdqaj9g
Restaurant Johanniter,N/A,044 253 62 00*,info@johanniter.com,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-johanniter-a_mmVjZzum0A-IOXJnGqJg
RIBELLI Zurich,N/A,044 577 22 22,zurich@ribelli-restaurant.com,https://www.local.ch/en/d/zurich/8005/restaurant/ribelli-zurich-ZbUmzqcvDzLzlXYeylED-A
Rising Sun,N/A,043 817 18 88,risingsunasiarestaurant@gmail.com,https://www.local.ch/en/d/zurich/8001/restaurant/rising-sun-FTyVsETRyLW6fl8CW3yLHQ
Backerei Hug,N/A,043 205 21 66,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/backerei-hug-91NT6WIewDFuzQmXrKJYTQ
Restaurant - Boucherie AuGust,N/A,044 224 28 28*,info@au-gust.ch,https://www.local.ch/en/d/zurich/8001/restaurant/restaurant-boucherie-august-4aO3z-EbQz__st0qKTmiHg
Namaste India,N/A,076 562 00 91,namasteindiazh@gmail.com,https://www.local.ch/en/d/zurich/8003/restaurant/namaste-india-_7foTunUDoIm0NYWuHPLew
Swiss Chuchi Restaurant,N/A,044 266 96 66*,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/swiss-chuchi-restaurant-xCG0lTxFJvWtAcrutREs8w
Friends Corner,N/A,043 818 22 04*,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/friends-corner-53M1g1dEJqqVQ2TAqBCDkg
Dejavu,N/A,079 535 10 04,dejavu.oerlikon@gmail.com,https://www.local.ch/en/d/zurich/8050/restaurant/dejavu-95fRlj_DsiZi61-hNAIMhQ
Nooba,N/A,043 243 60 06,kreuzplatz@nooba.ch,https://www.local.ch/en/d/zurich/8032/restaurant/nooba-ECXCEQAr8Jectlh3bv6Emw
Café Bebek AG,N/A,044 297 11 00*,info@bebek.ch,https://www.local.ch/en/d/zurich/8003/restaurant/cafe-bebek-ag-bWkcnzb6WmG5YBMWPMkNYA
Cinque,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/cinque-cow43GdgiqFaoLEvAryrmQ
Cucina,N/A,N/A,info@cucinarestaurant.ch,https://www.local.ch/en/d/zurich/8005/restaurant/cucina-pSAV-T3sEvspM_c8cJnNWA
Commihalle,N/A,044 250 59 60*,commihalle@commercio.ch,https://www.local.ch/en/d/zurich/8001/restaurant/commihalle-cSfn_ZAcycAebg_c6m4yLg
Bye Bye Bar,N/A,043 816 60 30,N/A,https://www.local.ch/en/d/zurich/8058/restaurant/bye-bye-bar-Zb-8lJ_Mx-BY8s6W8l30og
Don Hidalgo,N/A,041 312 90 90,info@don-hidalgo.ch,https://www.local.ch/en/d/zurich/8008/restaurant/don-hidalgo-4tQrVGunsdo8mGS89g8PyQ
Yooji's Bellevue,N/A,044 253 11 11,bellevue@yoojis.ch,https://www.local.ch/en/d/zurich/8001/restaurant/yooji-s-bellevue-KsCc4QRzmXBlmXw_jq-ljg
Fleischtiger GmbH,N/A,044 291 00 88*,N/A,https://www.local.ch/en/d/zurich/8005/restaurant/fleischtiger-gmbh-21gqP5qVhJY4DXDlBpTXwg
Chez Oskar - Bowls & Sandwiches,N/A,044 521 00 77,N/A,https://www.local.ch/en/d/zurich/8048/restaurant/chez-oskar-bowls-sandwiches-w_oVNai7R2xqIzf_si3IUw
La Santa Sete,N/A,044 440 15 44,riservazioni@lasantasete.restaurant,https://www.local.ch/en/d/zurich/8005/restaurant/la-santa-sete-ryPVz-FANsvCr_OaY5S9yQ
Brasserie Louis,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/brasserie-louis-oiO4RILcIUsiIjwq_StKuA
LEROYALE,N/A,032 728 92 02,N/A,https://www.local.ch/en/d/zurich/8050/restaurant/leroyale-eNrMg2y8r6pK8I-pU78LWg
Sora Sushi,N/A,044 217 15 10,info@sora-sushi.ch,https://www.local.ch/en/d/zurich/8001/restaurant/sora-sushi-dPNw_Q-BbL7oKL-7RvfBfA
Shilla,N/A,044 431 80 80,info@shilla.ch,https://www.local.ch/en/d/zurich/8048/restaurant/shilla-XjuGFvMaRhDiLcBF_p9Mlg
Maki Haus Inh. Yao,N/A,044 211 01 01,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/maki-haus-inh-yao-JZ9BgkElQFwF3V8os1aXug
Brasserie Freilager,N/A,044 492 09 09*,N/A,https://www.local.ch/en/d/zurich/8047/restaurant/brasserie-freilager-F4scYrCuAXeGKpeHbJKNGQ
Koko Chicken,N/A,044 251 53 00,contact@koko-chicken.ch,https://www.local.ch/en/d/zurich/8001/restaurant/koko-chicken-4GkKol9K2FtkbY9IDkG-UQ
Steakhouse Old Town,N/A,043 321 84 84,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/steakhouse-old-town-ehGr7sFfY8q6EoQKfKu_-A
1001 GmbH,N/A,044 252 90 60,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/1001-gmbh-AsaoatxisrUDICEzHSVs9w
Paydos,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8057/restaurant/paydos-nwqbaaV54c-eW_RCAdR8sQ
Sternen Grill + Sternen Grill Restaurant im oberen Stock.,N/A,043 268 20 80*,info@belgrill.ch,https://www.local.ch/en/d/zurich/8001/restaurant/sternen-grill-sternen-grill-restaurant-im-oberen-stock-9Kz6OYi59ltmQVTnbI9PFw
"Tong Thai Dee, Take Away",N/A,044 482 11 44*,info@tongthaidee.ch,https://www.local.ch/en/d/zurich/8038/restaurant/tong-thai-dee-take-away-hUk3VnWSutEgN5bK0sMdhQ
China Restaurant,N/A,044 242 11 68,N/A,https://www.local.ch/en/d/zurich/8004/restaurant/china-restaurant-GHVj2fGdi2vI4rtS0BCsLQ
Blockhus,N/A,044 252 14 53,info@restaurant-blockhus.ch,https://www.local.ch/en/d/zurich/8001/restaurant/blockhus-myD73sD4pzZDapqs5lQjZA
Oak Bar,N/A,044 286 22 22*,info@hotelglaernischhof.ch,https://www.local.ch/en/d/zurich/8002/restaurant/oak-bar-Ak3EOdVNYDE1XXf8qZDUBg
Dolder Sportrestaurant,N/A,044 267 70 80*,restaurant@doldersports.com,https://www.local.ch/en/d/zurich/8044/restaurant/dolder-sportrestaurant-ZNXkymhMQR4VLc4U_QIoBA
Green Papaya,N/A,043 540 06 70,hello@greenpapaya.ch,https://www.local.ch/en/d/zurich/8038/restaurant/green-papaya-u_RN1MlM9mfVVtp1VY6Vcw
Neumärt,N/A,N/A,N/A,https://www.local.ch/en/d/zurich/8001/restaurant/neumaert-8q67s0zGC1yG-i7-jLexiQ
1Komma7 grill&bar,N/A,044 208 24 04,reservation@1komma7.ch,https://www.local.ch/en/d/zurich/8002/restaurant/1komma7-grill-bar-EL6dpfvSH8OMmPSipUUvPg
